Local time,Open,High,Low,Close,Volume
22.02.2024 19:00:00.000 GMT-0000,18001.354,18035.164,17983.664,17998.710,5757400.04
22.02.2024 20:00:00.000 GMT-0000,17998.908,18033.099,17989.042,17992.619,6407899.86
22.02.2024 21:00:00.000 GMT-0000,17992.764,17993.219,17966.886,17969.721,1284680.01
22.02.2024 22:00:00.000 GMT-0000,17969.721,17969.721,17969.721,17969.721,0
22.02.2024 23:00:00.000 GMT-0000,17970.732,17998.776,17968.409,17990.387,1705520.03
23.02.2024 00:00:00.000 GMT-0000,17990.086,17992.398,17964.897,17976.764,2016160.01
23.02.2024 01:00:00.000 GMT-0000,17976.887,17998.089,17972.054,17989.489,2252199.89
23.02.2024 02:00:00.000 GMT-0000,17989.832,17997.289,17987.554,17990.010,1648560.05
23.02.2024 03:00:00.000 GMT-0000,17990.153,17996.675,17985.297,17993.753,1204069.97
23.02.2024 04:00:00.000 GMT-0000,17993.642,18000.299,17991.221,17999.143,745830
23.02.2024 05:00:00.000 GMT-0000,17999.119,18003.221,17992.210,17999.186,1054550.05
23.02.2024 06:00:00.000 GMT-0000,17999.299,18003.875,17985.000,17991.064,1548985
23.02.2024 07:00:00.000 GMT-0000,17990.832,17999.086,17977.909,17994.086,2000886.92
23.02.2024 08:00:00.000 GMT-0000,17994.399,17994.499,17962.754,17971.899,3264070.03
23.02.2024 09:00:00.000 GMT-0000,17971.721,17979.042,17948.643,17966.031,2770260.1
23.02.2024 10:00:00.000 GMT-0000,17966.051,17978.089,17952.064,17968.597,2227360.01
23.02.2024 11:00:00.000 GMT-0000,17968.354,17986.319,17963.710,17986.042,2245209.93
23.02.2024 12:00:00.000 GMT-0000,17986.598,17995.299,17971.119,17991.243,2510710
23.02.2024 13:00:00.000 GMT-0000,17992.109,18031.710,17981.175,18023.043,3031460.05
23.02.2024 14:00:00.000 GMT-0000,18022.242,18094.575,18011.619,18031.020,6436289.79
23.02.2024 15:00:00.000 GMT-0000,18030.132,18042.889,17964.064,17968.043,7852700.23
23.02.2024 16:00:00.000 GMT-0000,17968.264,17988.086,17896.531,17987.153,7184840.2
23.02.2024 17:00:00.000 GMT-0000,17987.184,18013.899,17944.564,17993.265,6379920.01
23.02.2024 18:00:00.000 GMT-0000,17993.208,18011.575,17977.632,17986.731,5533589.84
23.02.2024 19:00:00.000 GMT-0000,17987.775,17988.397,17939.275,17965.064,5913330.08
23.02.2024 20:00:00.000 GMT-0000,17964.554,17970.109,17914.575,17936.342,6254399.78
23.02.2024 21:00:00.000 GMT-0000,17935.554,17937.640,17911.521,17911.521,964680.02
23.02.2024 22:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
23.02.2024 23:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 00:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 01:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 02:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 03:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 04:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 05:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 06:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 07:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 08:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 09:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 10:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 11:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 12:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 13:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 14:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 15:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 16:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 17:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 18:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 19:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 20:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 21:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 22:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
24.02.2024 23:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 00:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 01:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 02:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 03:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 04:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 05:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 06:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 07:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 08:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 09:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 10:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 11:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 12:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 13:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 14:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 15:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 16:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 17:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 18:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 19:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 20:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 21:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 22:00:00.000 GMT-0000,17911.521,17911.521,17911.521,17911.521,0
25.02.2024 23:00:00.000 GMT-0000,17915.364,17939.589,17894.243,17933.720,1930469.99
26.02.2024 00:00:00.000 GMT-0000,17933.665,17935.799,17873.375,17881.221,2752510.07
26.02.2024 01:00:00.000 GMT-0000,17881.230,17908.619,17874.275,17890.620,2695770.03
26.02.2024 02:00:00.000 GMT-0000,17891.154,17915.999,17886.643,17904.076,1914350.03
26.02.2024 03:00:00.000 GMT-0000,17903.754,17906.099,17895.308,17899.675,1255290.03
26.02.2024 04:00:00.000 GMT-0000,17899.999,17904.532,17890.531,17900.576,993669.99
26.02.2024 05:00:00.000 GMT-0000,17900.899,17912.710,17898.720,17904.289,1290349.96
26.02.2024 06:00:00.000 GMT-0000,17904.554,17909.119,17881.219,17892.132,1612110.02
26.02.2024 07:00:00.000 GMT-0000,17893.287,17901.099,17880.721,17894.031,1949249.98
26.02.2024 08:00:00.000 GMT-0000,17894.532,17922.919,17893.489,17915.264,2535769.94
26.02.2024 09:00:00.000 GMT-0000,17915.321,17944.297,17896.032,17942.875,2724989.89
26.02.2024 10:00:00.000 GMT-0000,17942.906,17951.799,17934.076,17944.753,2096460.1
26.02.2024 11:00:00.000 GMT-0000,17944.643,17955.719,17932.887,17940.619,1848209.98
26.02.2024 12:00:00.000 GMT-0000,17940.595,17944.389,17926.576,17929.332,2371589.9
26.02.2024 13:00:00.000 GMT-0000,17929.542,17979.098,17923.832,17966.575,2731679.92
26.02.2024 14:00:00.000 GMT-0000,17967.220,18002.598,17918.742,17937.208,5647999.76
26.02.2024 15:00:00.000 GMT-0000,17937.665,17996.875,17921.197,17973.708,7389609.81
26.02.2024 16:00:00.000 GMT-0000,17974.331,18014.809,17948.076,18001.065,6606110.1
26.02.2024 17:00:00.000 GMT-0000,18001.776,18014.087,17972.719,17982.308,5345560.07
26.02.2024 18:00:00.000 GMT-0000,17982.775,17999.864,17935.742,17969.643,5707739.83
26.02.2024 19:00:00.000 GMT-0000,17969.854,17995.653,17961.210,17970.554,5266500
26.02.2024 20:00:00.000 GMT-0000,17970.819,17990.175,17928.221,17931.842,5628870.01
26.02.2024 21:00:00.000 GMT-0000,17929.375,17931.365,17911.721,17915.798,982959.99
26.02.2024 22:00:00.000 GMT-0000,17915.798,17915.798,17915.798,17915.798,0
26.02.2024 23:00:00.000 GMT-0000,17906.687,17925.389,17898.108,17918.086,1247130.04
27.02.2024 00:00:00.000 GMT-0000,17918.220,17919.999,17893.875,17914.187,1709810.02
27.02.2024 01:00:00.000 GMT-0000,17914.086,17923.087,17907.821,17917.221,1715150
27.02.2024 02:00:00.000 GMT-0000,17917.310,17922.108,17897.675,17903.210,1667320.01
27.02.2024 03:00:00.000 GMT-0000,17903.087,17914.175,17896.865,17910.999,1200690.03
27.02.2024 04:00:00.000 GMT-0000,17911.031,17913.210,17902.510,17910.042,774030.03
27.02.2024 05:00:00.000 GMT-0000,17909.798,17912.798,17883.098,17893.309,1261420.01
27.02.2024 06:00:00.000 GMT-0000,17893.586,17902.832,17887.510,17899.242,1330340.03
27.02.2024 07:00:00.000 GMT-0000,17899.397,17939.499,17897.697,17932.764,1967630.03
27.02.2024 08:00:00.000 GMT-0000,17933.108,17944.843,17907.853,17917.164,2733740.09
27.02.2024 09:00:00.000 GMT-0000,17916.719,17971.042,17916.719,17969.032,2418809.89
27.02.2024 10:00:00.000 GMT-0000,17969.187,17980.589,17955.887,17970.275,1883999.94
27.02.2024 11:00:00.000 GMT-0000,17970.131,17972.543,17954.575,17960.098,1745689.99
27.02.2024 12:00:00.000 GMT-0000,17960.121,17995.531,17958.787,17985.319,2235840.08
27.02.2024 13:00:00.000 GMT-0000,17987.209,17988.789,17942.332,17982.097,3458400.01
27.02.2024 14:00:00.000 GMT-0000,17982.499,17984.119,17897.231,17945.543,5708270.07
27.02.2024 15:00:00.000 GMT-0000,17945.886,17988.632,17934.086,17969.287,7648029.8
27.02.2024 16:00:00.000 GMT-0000,17970.387,17971.721,17921.789,17957.154,6560339.93
27.02.2024 17:00:00.000 GMT-0000,17957.086,17966.299,17878.254,17884.743,6209849.83
27.02.2024 18:00:00.000 GMT-0000,17882.909,17928.165,17864.897,17926.132,5991730.21
27.02.2024 19:00:00.000 GMT-0000,17926.210,17985.908,17925.709,17983.489,5829649.93
27.02.2024 20:00:00.000 GMT-0000,17983.409,17986.310,17957.120,17973.198,5752069.95
27.02.2024 21:00:00.000 GMT-0000,17973.130,17978.576,17961.409,17975.554,860059.98
27.02.2024 22:00:00.000 GMT-0000,17975.554,17975.554,17975.554,17975.554,0
27.02.2024 23:00:00.000 GMT-0000,17972.021,17974.031,17958.743,17960.098,1170580.03
28.02.2024 00:00:00.000 GMT-0000,17959.819,17964.789,17956.532,17957.119,1209339.98
28.02.2024 01:00:00.000 GMT-0000,17957.231,17968.719,17948.010,17964.575,1826760.05
28.02.2024 02:00:00.000 GMT-0000,17964.676,17969.754,17960.353,17966.089,1149860.02
28.02.2024 03:00:00.000 GMT-0000,17965.896,17971.599,17960.342,17971.065,1013000.01
28.02.2024 04:00:00.000 GMT-0000,17970.842,17971.089,17953.210,17955.631,859529.97
28.02.2024 05:00:00.000 GMT-0000,17955.553,17962.687,17949.109,17952.221,1123700.02
28.02.2024 06:00:00.000 GMT-0000,17952.587,17953.799,17937.054,17949.564,1268599.99
28.02.2024 07:00:00.000 GMT-0000,17949.643,17959.031,17925.053,17933.610,1931990.03
28.02.2024 08:00:00.000 GMT-0000,17933.798,17941.021,17893.343,17900.310,3048170.09
28.02.2024 09:00:00.000 GMT-0000,17902.919,17917.619,17847.308,17852.353,3435139.89
28.02.2024 10:00:00.000 GMT-0000,17852.520,17901.399,17850.142,17896.398,2907740.12
28.02.2024 11:00:00.000 GMT-0000,17896.576,17912.375,17887.164,17901.875,2457499.98
28.02.2024 12:00:00.000 GMT-0000,17901.862,17912.099,17877.220,17878.842,2666029.93
28.02.2024 13:00:00.000 GMT-0000,17878.820,17915.187,17873.999,17899.610,3859800.1
28.02.2024 14:00:00.000 GMT-0000,17900.086,17901.853,17832.387,17852.221,6369120.12
28.02.2024 15:00:00.000 GMT-0000,17852.299,17888.299,17836.364,17886.265,6864970.21
28.02.2024 16:00:00.000 GMT-0000,17886.132,17932.299,17886.042,17921.089,5730430.13
28.02.2024 17:00:00.000 GMT-0000,17921.097,17924.187,17854.210,17875.119,5801949.98
28.02.2024 18:00:00.000 GMT-0000,17875.209,17913.319,17851.787,17907.153,5429530.14
28.02.2024 19:00:00.000 GMT-0000,17907.086,17912.489,17842.209,17871.764,5764279.84
28.02.2024 20:00:00.000 GMT-0000,17872.086,17888.831,17849.831,17876.564,5754680.16
28.02.2024 21:00:00.000 GMT-0000,17875.664,17876.332,17827.132,17831.242,1139220
28.02.2024 22:00:00.000 GMT-0000,17831.242,17831.242,17831.242,17831.242,0
28.02.2024 23:00:00.000 GMT-0000,17824.819,17837.689,17824.220,17828.421,1236209.99
29.02.2024 00:00:00.000 GMT-0000,17828.087,17863.520,17826.920,17859.231,1679380.06
29.02.2024 01:00:00.000 GMT-0000,17859.065,17862.319,17850.543,17855.308,1745599.99
29.02.2024 02:00:00.000 GMT-0000,17855.332,17872.089,17855.109,17868.975,1590280.06
29.02.2024 03:00:00.000 GMT-0000,17869.099,17871.019,17857.297,17865.776,1221950.05
29.02.2024 04:00:00.000 GMT-0000,17865.730,17885.299,17865.432,17884.921,1335010.05
29.02.2024 05:00:00.000 GMT-0000,17884.819,17888.732,17872.921,17877.732,1443760.04
29.02.2024 06:00:00.000 GMT-0000,17877.465,17877.910,17859.720,17860.721,1277420.04
29.02.2024 07:00:00.000 GMT-0000,17860.087,17873.575,17842.276,17847.619,2118099.93
29.02.2024 08:00:00.000 GMT-0000,17847.364,17855.798,17785.320,17826.087,3908020.02
29.02.2024 09:00:00.000 GMT-0000,17826.107,17835.932,17806.264,17829.409,3297660.11
29.02.2024 10:00:00.000 GMT-0000,17829.308,17839.999,17821.254,17827.342,2388159.99
29.02.2024 11:00:00.000 GMT-0000,17827.076,17851.276,17823.608,17848.832,2245389.94
29.02.2024 12:00:00.000 GMT-0000,17848.510,17850.019,17816.710,17832.043,2426270.01
29.02.2024 13:00:00.000 GMT-0000,17831.442,17984.376,17818.386,17964.431,4894269.94
29.02.2024 14:00:00.000 GMT-0000,17964.798,18031.689,17964.798,18012.908,6268159.87
29.02.2024 15:00:00.000 GMT-0000,18014.032,18029.475,17940.742,17964.819,7283880.23
29.02.2024 16:00:00.000 GMT-0000,17965.210,17974.732,17858.053,17944.309,7262569.9
29.02.2024 17:00:00.000 GMT-0000,17944.053,17983.489,17928.765,17980.331,6242859.84
29.02.2024 18:00:00.000 GMT-0000,17980.420,18009.499,17978.475,17997.189,5452050.21
29.02.2024 19:00:00.000 GMT-0000,17997.365,18018.220,17966.754,17996.789,5570740.22
29.02.2024 20:00:00.000 GMT-0000,17997.510,18068.289,17980.042,18024.731,5916659.83
29.02.2024 21:00:00.000 GMT-0000,18024.421,18033.108,17995.910,18021.464,1332250
29.02.2024 22:00:00.000 GMT-0000,18021.464,18021.464,18021.464,18021.464,0
29.02.2024 23:00:00.000 GMT-0000,18033.119,18042.487,18004.876,18019.731,1801370.02
01.03.2024 00:00:00.000 GMT-0000,18019.853,18043.199,18019.210,18042.743,1581249.95
01.03.2024 01:00:00.000 GMT-0000,18042.410,18081.598,18032.932,18078.476,2154720.07
01.03.2024 02:00:00.000 GMT-0000,18077.710,18088.099,18071.876,18085.553,1678320.05
01.03.2024 03:00:00.000 GMT-0000,18085.486,18090.508,18082.820,18088.975,1361799.96
01.03.2024 04:00:00.000 GMT-0000,18089.386,18091.989,18076.953,18078.943,933449.98
01.03.2024 05:00:00.000 GMT-0000,18079.254,18089.699,18075.520,18087.465,1281319.98
01.03.2024 06:00:00.000 GMT-0000,18087.799,18102.499,18086.943,18100.376,1379860.04
01.03.2024 07:00:00.000 GMT-0000,18100.396,18121.999,18094.310,18114.510,1922090.05
01.03.2024 08:00:00.000 GMT-0000,18114.552,18116.364,18076.598,18084.299,2916460.04
01.03.2024 09:00:00.000 GMT-0000,18084.365,18105.731,18078.420,18088.298,2683759.93
01.03.2024 10:00:00.000 GMT-0000,18088.219,18088.219,17990.798,18024.608,3999929.9
01.03.2024 11:00:00.000 GMT-0000,18024.954,18054.498,18019.097,18052.431,2626230
01.03.2024 12:00:00.000 GMT-0000,18052.910,18063.009,18034.721,18053.043,2573199.99
01.03.2024 13:00:00.000 GMT-0000,18052.986,18070.189,18030.743,18049.386,3303020
01.03.2024 14:00:00.000 GMT-0000,18049.497,18105.298,18041.509,18094.420,5695370.2
01.03.2024 15:00:00.000 GMT-0000,18094.419,18166.943,18085.109,18154.521,7544579.98
01.03.2024 16:00:00.000 GMT-0000,18154.810,18211.920,18151.765,18202.599,6291080
01.03.2024 17:00:00.000 GMT-0000,18202.487,18254.587,18185.008,18248.820,5539100.17
01.03.2024 18:00:00.000 GMT-0000,18250.099,18310.865,18243.819,18307.732,5308169.84
01.03.2024 19:00:00.000 GMT-0000,18307.597,18335.410,18295.909,18329.276,5658349.99
01.03.2024 20:00:00.000 GMT-0000,18329.465,18329.809,18284.975,18297.409,5913499.83
01.03.2024 21:00:00.000 GMT-0000,18297.397,18297.417,18278.098,18287.009,1001799.94
01.03.2024 22:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
01.03.2024 23:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 00:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 01:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 02:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 03:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 04:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 05:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 06:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 07:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 08:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 09:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 10:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 11:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 12:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 13:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 14:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 15:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 16:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 17:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 18:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 19:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 20:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 21:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 22:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
02.03.2024 23:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 00:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 01:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 02:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 03:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 04:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 05:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 06:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 07:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 08:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 09:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 10:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 11:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 12:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 13:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 14:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 15:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 16:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 17:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 18:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 19:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 20:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 21:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 22:00:00.000 GMT-0000,18287.009,18287.009,18287.009,18287.009,0
03.03.2024 23:00:00.000 GMT-0000,18301.109,18328.287,18290.453,18306.053,2343209.98
04.03.2024 00:00:00.000 GMT-0000,18306.040,18309.297,18289.475,18303.175,2088279.96
04.03.2024 01:00:00.000 GMT-0000,18303.021,18312.642,18298.543,18309.420,2004479.89
04.03.2024 02:00:00.000 GMT-0000,18309.654,18324.165,18305.708,18319.021,1541210.06
04.03.2024 03:00:00.000 GMT-0000,18319.154,18320.221,18310.910,18315.432,1047909.98
04.03.2024 04:00:00.000 GMT-0000,18315.597,18317.453,18306.920,18311.699,788990.02
04.03.2024 05:00:00.000 GMT-0000,18312.009,18317.209,18308.598,18310.132,1069720.03
04.03.2024 06:00:00.000 GMT-0000,18310.387,18319.653,18305.997,18313.720,1149479.99
04.03.2024 07:00:00.000 GMT-0000,18314.110,18323.009,18310.808,18321.987,1569329.98
